name	time	frame	height	yaw	pitch	roll	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	length	flukeprint_width	fluke_span	body_length	age_class
20240811008A	57:41.8	11619	82.7	307.6	-46.7	0	-20.98372163	55.17550307	310337.6522	7678572.295	40	K	1448.35	622.7	310338.5439	7678573.813	310336.7605	7678570.777	-149.5648666	Aug-11th-2024-09-50AM-Flight-Airdata	3.52058629	NA	3.52058629	NA	adult
20240811009A	57:03.8	10475	82.9	324.3	-36.6	0	-20.98440802	55.17582946	310372.4563	7678496.689	40	K	586.44	774.69	310373.8166	7678497.86	310371.096	7678495.518	-130.7268884	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.590066022	NA	NA	adult
20240811009A	56:48.2	10009	82.8	329	-41.4	0	-20.98439858	55.17583387	310372.9028	7678497.74	40	K	532.145	698.665	310374.5753	7678498.624	310371.2303	7678496.855	-117.8709167	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.783966925	NA	NA	adult
20240811009A	11/08/2024 05:57	10394	82.9	326	-36.6	0	-20.9843585	55.17574964	310364.0941	7678502.077	40	K	544.45	716.045	310365.7257	7678503.284	310362.4625	7678500.869	-126.5029865	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.059644623	NA	NA	adult
20240811009A	56:29.6	9455	82.8	336.8	-42.1	0	-20.98418504	55.17661188	310453.5302	7678522.304	40	K	1417.23	819.685	310452.8038	7678528.542	310454.2566	7678516.067	173.3578589	Aug-11th-2024-09-50AM-Flight-Airdata	12.55967628	NA	NA	12.55967628	adult
20240811009A	56:32.4	9538	82.9	336.8	-42.1	0	-20.98414346	55.17660624	310452.8917	7678526.901	40	K	1416.805	777.45	310451.7918	7678533.182	310453.9917	7678520.619	170.0680592	Aug-11th-2024-09-50AM-Flight-Airdata	12.7549486	NA	NA	12.7549486	adult
20240726002J	26/07/2024 06:06	8089	91	113.2	-90	0	-21.08403011	55.20270911	313291.5847	7667498.782	40	K	1457.155	592.375	313293.4511	7667500.061	313289.7184	7667497.502	-124.4340466	Jul-26th-2024-10-01AM-Flight-Airdata	4.525617695	NA	NA	4.525617695	calf
20240726002J	06:21.8	8144	91	113.2	-90	0	-21.08403839	55.20271449	313292.1539	7667497.871	40	K	1463.39	582.08	313293.9299	7667499.12	313290.3779	7667496.623	-125.1113226	Jul-26th-2024-10-01AM-Flight-Airdata	4.342075653	NA	NA	4.342075653	calf
20240726002J	10:15.8	15161	90.1	96.9	-89.9	0	-21.08544755	55.20318371	313342.6704	7667342.408	40	K	1519.56	608.57	313344.868	7667341.349	313340.4729	7667343.466	-64.2861457	Jul-26th-2024-10-01AM-Flight-Airdata	4.878180336	NA	NA	4.878180336	calf
20240726002J	10:15.2	15140	90.1	96.9	-89.9	0	-21.08544329	55.20318081	313342.3643	7667342.876	40	K	1516.1	610.62	313344.5369	7667341.828	313340.1918	7667343.923	-64.24982494	Jul-26th-2024-10-01AM-Flight-Airdata	4.824097029	NA	NA	4.824097029	calf
20240726002J	06:20.8	8116	91	113.2	-90	0	-21.08404792	55.20269341	313289.9752	7667496.792	40	K	1487.01	601.145	313290.4819	7667496.264	313289.4686	7667497.319	-43.84805533	Jul-26th-2024-10-01AM-Flight-Airdata	1.462721248	NA	1.462721248	NA	calf
20240726002J	06:30.8	8418	91	113.2	-89.9	0	-21.08410338	55.20270659	313291.4145	7667490.667	40	K	1553.185	561.115	313291.9581	7667490.148	313290.8708	7667491.186	-46.32508461	Jul-26th-2024-10-01AM-Flight-Airdata	1.503369842	NA	1.503369842	NA	calf
20240726002J	26/07/2024 06:10	15372	90.1	96.9	-89.9	0	-21.0854958	55.20318853	313343.232	7667337.071	40	K	1484.585	667.65	313343.3672	7667337.769	313343.0967	7667336.373	-169.0347131	Jul-26th-2024-10-01AM-Flight-Airdata	1.422329829	NA	1.422329829	NA	calf
20240726002J	10:15.6	15154	90.1	96.9	-89.9	0	-21.08543545	55.20316069	313340.2638	7667343.719	40	K	1507.92	638.705	313340.6313	7667344.414	313339.8964	7667343.025	-152.1303005	Jul-26th-2024-10-01AM-Flight-Airdata	1.571927563	NA	1.571927563	NA	calf
20240811009A	56:39.8	9757	82.8	329	-42.1	0	-20.98399052	55.17655179	310447.0367	7678543.769	40	K	1505.49	676.94	310445.1061	7678549.598	310448.9672	7678537.939	161.6758443	Aug-11th-2024-09-50AM-Flight-Airdata	12.28121749	NA	NA	12.28121749	adult
20240811009A	11/08/2024 05:56	9972	82.8	329	-42.1	0	-20.98389829	55.17650267	310441.8132	7678553.922	40	K	1474.245	595.015	310438.6896	7678559.289	310444.9368	7678548.555	149.8001063	Aug-11th-2024-09-50AM-Flight-Airdata	12.4194802	NA	NA	12.4194802	adult
20240811009A	57:40.4	11575	82.9	307.6	-46.7	0	-20.98377951	55.17556791	310344.4674	7678565.964	40	K	1381.625	572.835	310338.9287	7678568.468	310350.0062	7678563.46	114.3271941	Aug-11th-2024-09-50AM-Flight-Airdata	12.15694615	NA	NA	12.15694615	adult
20240811009A	56:30.4	9477	82.8	336.8	-42.1	0	-20.98423414	55.176616	310454.0207	7678516.872	40	K	1413.765	870.015	310455.8173	7678517.357	310452.2241	7678516.387	-105.1137748	Aug-11th-2024-09-50AM-Flight-Airdata	3.721843574	NA	3.721843574	NA	adult
20240811009A	56:33.4	9564	82.9	336.8	-42.1	0	-20.98419165	55.17661559	310453.9239	7678521.577	40	K	1420.61	825.285	310455.6066	7678522.292	310452.2412	7678520.861	-113.0246538	Aug-11th-2024-09-50AM-Flight-Airdata	3.656639223	NA	3.656639223	NA	adult
20240811009A	56:38.6	9720	82.8	329	-42.1	0	-20.98406146	55.17657336	310449.3695	7678535.94	40	K	1512.74	739.015	310450.836	7678537	310447.9029	7678534.88	-125.8679073	Aug-11th-2024-09-50AM-Flight-Airdata	3.619424607	NA	3.619424607	NA	adult
20240811009A	56:47.2	9981	82.8	329	-42.1	0	-20.98393983	55.17653108	310444.8192	7678549.357	40	K	1493.8	630.65	310446.0916	7678550.894	310443.5467	7678547.819	-140.3881741	Aug-11th-2024-09-50AM-Flight-Airdata	3.991488057	NA	3.991488057	NA	adult
20240811009A	57:42.4	11636	82.7	307.6	-47.8	0	-20.98390528	55.1755356	310341.2665	7678552.001	40	K	1356.045	795.92	310341.7317	7678553.894	310340.8012	7678550.107	-166.1967285	Aug-11th-2024-09-50AM-Flight-Airdata	3.899767595	NA	3.899767595	NA	adult
20240811009A	57:44.6	11701	83	303.8	-57.4	0	-20.98393941	55.17542626	310329.94	7678548.092	40	K	1308.245	705.29	310330.6844	7678549.772	310329.1955	7678546.413	-156.0961363	Aug-11th-2024-09-50AM-Flight-Airdata	3.674456855	NA	3.674456855	NA	adult
20240811010A	57:08.6	10622	82.9	324.3	-36.6	0	-20.98428294	55.17575376	310364.4276	7678510.447	40	K	641.045	664.675	310365.6077	7678511.858	310363.2475	7678509.037	-140.0819052	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.678164235	NA	NA	adult
20240811010A	56:56.8	10270	82.8	329	-36.6	0	-20.98431668	55.17587126	310376.6871	7678506.851	40	K	629.155	746.45	310378.1822	7678508.047	310375.192	7678505.656	-128.6443265	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.82848483	NA	NA	adult
20240811010A	56:41.8	9818	82.8	329	-42.1	0	-20.98443314	55.17602081	310392.3844	7678494.134	40	K	671.15	793.505	310393.8244	7678495.482	310390.9445	7678492.786	-133.1078023	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.94463937	NA	NA	adult
20240811010A	57:05.4	10524	82.9	324.3	-36.6	0	-20.98351059	55.1763493	310425.3764	7678596.663	40	K	1512.175	490.57	310421.3082	7678601.291	310429.4445	7678592.035	138.683735	Aug-11th-2024-09-50AM-Flight-Airdata	12.32377178	NA	NA	12.32377178	adult
20240811010A	11/08/2024 05:56	9435	82.8	336.8	-42.1	0	-20.9840825	55.17669286	310461.821	7678533.752	40	K	1535.47	751.02	310460.3665	7678540.004	310463.2754	7678527.5	166.9034673	Aug-11th-2024-09-50AM-Flight-Airdata	12.83731882	NA	NA	12.83731882	adult
20240811010A	55:50.6	8282	82.7	213.7	-78.4	0	-20.98449884	55.17619489	310410.5682	7678487.067	40	K	1537.3	692.64	310408.7637	7678492.38	310412.3726	7678481.753	161.2417133	Aug-11th-2024-09-50AM-Flight-Airdata	11.22258105	NA	NA	11.22258105	adult
20240811010A	55:51.8	8320	82.7	214.8	-78.4	0	-20.98448078	55.1762047	310411.5649	7678489.078	40	K	1561.01	769.26	310408.8886	7678494.121	310414.2412	7678484.036	152.0422232	Aug-11th-2024-09-50AM-Flight-Airdata	11.4172259	NA	NA	11.4172259	adult
20240811010A	58:00.4	12175	83.1	307.1	-50.3	0	-20.98355187	55.17540845	310327.5989	7678590.978	40	K	1677.77	653.72	310323.6507	7678595.781	310331.5471	7678586.175	140.5783141	Aug-11th-2024-09-50AM-Flight-Airdata	12.43480359	NA	NA	12.43480359	adult
20240811010A	56:32.2	9533	82.9	336.8	-42.1	0	-20.98403251	55.17668624	310461.0692	7678539.279	40	K	1530.605	705.405	310458.6911	7678544.498	310463.4473	7678534.059	155.5054412	Aug-11th-2024-09-50AM-Flight-Airdata	11.47148092	NA	NA	11.47148092	adult
20240811010A	56:31.8	9517	82.8	336.8	-42.1	0	-20.98408575	55.17670577	310463.1672	7678533.408	40	K	1550.48	755.15	310464.6878	7678534.801	310461.6466	7678532.014	-132.5061748	Aug-11th-2024-09-50AM-Flight-Airdata	4.125313026	NA	4.125313026	NA	adult
20240811010A	11/08/2024 05:55	8328	82.6	214.8	-78.4	0	-20.98452583	55.1762307	310414.3259	7678484.122	40	K	1487.13	744.3	310412.6481	7678483.064	310416.0037	7678485.179	57.77684106	Aug-11th-2024-09-50AM-Flight-Airdata	3.966496226	NA	3.966496226	NA	adult
20240811010A	55:53.8	8381	82.6	221	-78.4	0	-20.98448738	55.17625389	310416.6881	7678488.406	40	K	1537.43	843.13	310414.7584	7678487.488	310418.6178	7678489.324	64.56048452	Aug-11th-2024-09-50AM-Flight-Airdata	4.273780363	NA	4.273780363	NA	adult
20240811010A	58:00.4	12175	83.1	307.1	-50.3	0	-20.98360157	55.17544744	310331.7155	7678585.522	40	K	1685.52	714.335	310332.8265	7678586.949	310330.6046	7678584.094	-142.1028458	Aug-11th-2024-09-50AM-Flight-Airdata	3.617364069	NA	3.617364069	NA	adult
20240811011A	57:16.8	10868	83	324.3	-33.1	0	-20.98458822	55.17539114	310327.1085	7678476.218	40	K	110.115	763.73	310328.8324	7678477.353	310325.3845	7678475.084	-123.3462789	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.127507437	NA	NA	adult
20240811011A	57:27.2	11177	82.9	324.3	-33.1	0	-20.98455068	55.1752822	310315.7329	7678480.245	40	K	99.55	702.385	310317.4062	7678481.487	310314.0596	7678479.003	-126.5802988	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.167546533	NA	NA	adult
20240811011A	11/08/2024 05:57	10603	82.9	324.3	-36.6	0	-20.98391506	55.1760526	310395.0355	7678551.531	40	K	1110.645	578.55	310393.2292	7678557.663	310396.8418	7678545.4	163.5859696	Aug-11th-2024-09-50AM-Flight-Airdata	12.7846806	NA	NA	12.7846806	adult
20240811011A	11/08/2024 05:57	10665	82.9	324.3	-36.6	0	-20.98388158	55.17604483	310394.1861	7678555.229	40	K	1120.745	560.675	310392.2161	7678561.261	310396.1562	7678549.197	161.912876	Aug-11th-2024-09-50AM-Flight-Airdata	12.69101414	NA	NA	12.69101414	adult
20240811011A	57:55.6	12032	83.1	307.1	-52.5	0	-20.98345106	55.17507685	310292.992	7678601.745	40	K	1433.17	352.505	310289.4075	7678606.583	310296.5765	7678596.908	143.4613335	Aug-11th-2024-09-50AM-Flight-Airdata	12.04133524	NA	NA	12.04133524	adult
20240811011A	58:10.2	12466	83.3	306.6	-45.8	0	-20.9833786	55.17490733	310275.2734	7678609.567	40	K	1415.865	456.315	310270.5343	7678612.664	310280.0126	7678606.47	123.1633676	Aug-11th-2024-09-50AM-Flight-Airdata	11.32258774	NA	NA	11.32258774	adult
20240811011A	58:19.2	12738	83.8	290.2	-55.4	0	-20.98331942	55.174675	310251.0413	7678615.843	40	K	1478.29	252.205	310245.2522	7678616.594	310256.8305	7678615.092	97.38930904	Aug-11th-2024-09-50AM-Flight-Airdata	11.67533057	NA	NA	11.67533057	adult
20240811011A	11/08/2024 05:57	10631	82.9	324.3	-36.6	0	-20.98395998	55.1760696	310396.8598	7678546.578	40	K	1102.37	605.005	310398.175	7678547.57	310395.5447	7678545.586	-127.0280445	Aug-11th-2024-09-50AM-Flight-Airdata	3.294708631	NA	3.294708631	NA	adult
20240811011A	11/08/2024 05:57	12040	83.2	307.1	-51	0	-20.98346587	55.1750893	310294.3054	7678600.12	40	K	1431.52	394.435	310295.4495	7678601.482	310293.1612	7678598.758	-139.9674542	Aug-11th-2024-09-50AM-Flight-Airdata	3.557569235	NA	3.557569235	NA	adult
20240811011A	58:04.8	12305	83.1	307.1	-45.8	0	-20.98341294	55.17506221	310291.4218	7678605.949	40	K	1441.38	459.54	310292.2305	7678607.787	310290.613	7678604.111	-156.2509373	Aug-11th-2024-09-50AM-Flight-Airdata	4.016193599	NA	4.016193599	NA	adult
20240811011A	58:21.8	12814	83.7	290.2	-49.5	0	-20.98318719	55.17454296	310237.1448	7678630.327	40	K	1489.73	274.59	310236.5993	7678632.587	310237.6904	7678628.066	166.4292455	Aug-11th-2024-09-50AM-Flight-Airdata	4.650152935	NA	4.650152935	NA	adult
20240811012A	06:35.8	27621	82.6	120	-90	0	-20.98462764	55.17704725	310499.3587	7678473.818	40	K	631.945	405.73	310497.325	7678473.613	310501.3924	7678474.022	84.25889348	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.08783652	NA	NA	adult
20240811012A	06:41.6	27794	82.6	124.6	-89.9	0	-20.98477497	55.17707704	310502.642	7678457.542	40	K	745.785	288.24	310500.429	7678457.459	310504.8549	7678457.625	87.84919307	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.429093133	NA	NA	adult
20240811012A	06:20.6	27162	82.7	135.2	-52.3	0	-20.98464318	55.17698328	310492.7267	7678472.021	40	K	642.165	444.405	310490.4329	7678471.866	310495.0206	7678472.175	86.14887211	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.59803451	NA	NA	adult
20240811012A	11/08/2024 06:05	26189	82.2	117.7	-38.4	0	-20.9851241	55.17645097	310437.984	7678418.146	40	K	1734.35	573.33	310435.3422	7678412.772	310440.6257	7678423.519	26.17856491	Aug-11th-2024-09-50AM-Flight-Airdata	11.97602201	NA	NA	11.97602201	adult
20240811012A	06:06.8	26749	82.5	147.5	-35.2	0	-20.98519657	55.17613009	310404.7115	7678409.742	40	K	1437.19	551.295	310403.449	7678403.457	310405.974	7678416.026	11.359067	Aug-11th-2024-09-50AM-Flight-Airdata	12.81999053	NA	NA	12.81999053	adult
20240811012A	11/08/2024 06:06	27059	82.6	139.7	-52.3	0	-20.98525041	55.1763362	310426.2102	7678404.025	40	K	1592.17	396.63	310426.2261	7678397.552	310426.1942	7678410.499	-0.141309538	Aug-11th-2024-09-50AM-Flight-Airdata	12.94754596	NA	NA	12.94754596	adult
20240811012A	11/08/2024 06:06	27024	82.5	139.7	-49.6	0	-20.98519637	55.17635765	310428.3723	7678410.033	40	K	1544.9	468.335	310428.4767	7678403.635	310428.2679	7678416.431	-0.934726017	Aug-11th-2024-09-50AM-Flight-Airdata	12.79709944	NA	NA	12.79709944	adult
20240811012A	06:02.4	26619	82.5	147.5	-35.2	0	-20.98508379	55.17616193	310407.8801	7678422.265	40	K	1381.39	592.025	310406.5294	7678422.418	310409.2308	7678422.112	96.46468338	Aug-11th-2024-09-50AM-Flight-Airdata	2.7187508	NA	2.7187508	NA	adult
20240811012A	11/08/2024 06:06	26698	82.5	147.5	-35.2	0	-20.98512231	55.1761522	310406.9166	7678417.99	40	K	1400.325	577.765	310405.5798	7678418.286	310408.2534	7678417.694	102.4766872	Aug-11th-2024-09-50AM-Flight-Airdata	2.738247381	NA	2.738247381	NA	adult
20240811012A	11/08/2024 06:06	27059	82.6	139.7	-52.3	0	-20.98518668	55.1763372	310426.2333	7678411.082	40	K	1563.725	432.6	310424.8069	7678411.156	310427.6596	7678411.009	92.94881455	Aug-11th-2024-09-50AM-Flight-Airdata	2.856469519	NA	2.856469519	NA	adult
20240811012A	06:16.2	27032	82.5	139.7	-51	0	-20.98512116	55.17631507	310423.8497	7678418.309	40	K	1557.145	507.705	310422.4067	7678418.383	310425.2927	7678418.236	92.92501635	Aug-11th-2024-09-50AM-Flight-Airdata	2.889763384	NA	2.889763384	NA	adult
20240811012A	06:22.4	27220	82.8	135.2	-58	0	-20.9852793	55.17636188	310428.9173	7678400.857	40	K	1609.275	333.58	310427.5533	7678400.575	310430.2813	7678401.139	78.33058877	Aug-11th-2024-09-50AM-Flight-Airdata	2.785600177	NA	2.785600177	NA	adult
20240811013A	06:37.2	27662	82.6	120	-90	0	-20.98461858	55.17696856	310491.165	7678474.728	40	K	681.57	504.975	310489.5506	7678473.899	310492.7793	7678475.556	62.83121269	Aug-11th-2024-09-50AM-Flight-Airdata	NA	3.629115658	NA	NA	adult
20240811013A	06:29.4	27428	82.6	125.3	-73.8	0	-20.98461312	55.17696428	310490.7126	7678475.327	40	K	556.78	489.645	310488.76	7678474.353	310492.6653	7678476.301	63.48831828	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.364143494	NA	NA	adult
20240811013A	06:02.4	26622	82.5	147.5	-35.2	0	-20.98436595	55.17685338	310478.8701	7678502.561	40	K	342.975	771.325	310476.6729	7678502.434	310481.0673	7678502.688	86.69440299	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.40171852	NA	NA	adult
20240811013A	06:02.4	26622	82.5	147.5	-35.2	0	-20.98435866	55.17691402	310485.1657	7678503.44	40	K	293.355	751.615	310482.8532	7678503.145	310487.4783	7678503.735	82.73279604	Aug-11th-2024-09-50AM-Flight-Airdata	NA	4.662555524	NA	NA	adult
20240811013A	06:27.6	27372	82.6	135.2	-71.5	0	-20.98524414	55.17651415	310444.7049	7678404.93	40	K	1582.41	355.855	310446.3143	7678398.774	310443.0954	7678411.087	-14.65050463	Aug-11th-2024-09-50AM-Flight-Airdata	12.72671728	NA	NA	12.72671728	adult
20240811013A	11/08/2024 06:06	27419	82.6	130.2	-73.8	0	-20.98524791	55.17658093	310451.6533	7678404.592	40	K	1585.3	329.395	310453.6586	7678398.461	310449.648	7678410.723	-18.11255172	Aug-11th-2024-09-50AM-Flight-Airdata	12.90048735	NA	NA	12.90048735	adult
20240811013A	11/08/2024 06:06	27415	82.6	130.2	-73.8	0	-20.98524713	55.17658044	310451.6021	7678404.678	40	K	1585.08	330.41	310453.5901	7678398.648	310449.6141	7678410.708	-18.24606666	Aug-11th-2024-09-50AM-Flight-Airdata	12.69894718	NA	NA	12.69894718	adult
20240811013A	06:27.6	27372	82.6	135.2	-71.5	0	-20.98518315	55.1764976	310442.9074	7678411.663	40	K	1551.36	420.24	310441.3939	7678411.085	310444.4209	7678412.24	69.11290032	Aug-11th-2024-09-50AM-Flight-Airdata	3.239847957	NA	3.239847957	NA	adult
20240811013A	11/08/2024 06:06	27419	82.6	130.2	-73.8	0	-20.98519061	55.17656313	310449.7311	7678410.914	40	K	1549.89	390.04	310448.1719	7678410.427	310451.2903	7678411.401	72.65111002	Aug-11th-2024-09-50AM-Flight-Airdata	3.267082718	NA	3.267082718	NA	adult
20240811013A	06:33.6	27552	82.6	120	-87.2	0	-20.98524535	55.17670238	310464.2788	7678405.019	40	K	1730.54	348.395	310462.6041	7678404.554	310465.9534	7678405.485	74.46919956	Aug-11th-2024-09-50AM-Flight-Airdata	3.476307362	NA	3.476307362	NA	adult
20240811013A	06:37.6	27673	82.6	120	-90	0	-20.98527278	55.1766979	310463.8474	7678401.977	40	K	1790.935	336.645	310462.172	7678401.38	310465.5227	7678402.575	70.36987169	Aug-11th-2024-09-50AM-Flight-Airdata	3.557504154	NA	3.557504154	NA	adult
20240811013A	05:55.4	26412	82.5	139.5	-38.4	0	-20.98502891	55.17604359	310395.5053	7678428.201	40	K	1633.1	643.55	310394.0225	7678427.528	310396.9882	7678428.874	65.58729271	Aug-11th-2024-09-50AM-Flight-Airdata	3.256845399	NA	3.256845399	NA	adult
20240814001A	12:46.6	1323	77.9	34.9	-89.9	0	-21.04612984	55.18032694	310917.956	7671668.504	40	K	427.165	693.59	310917.734	7671666.894	310918.178	7671670.114	7.851914508	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.250189168	NA	NA	adult
20240814001A	12:46.6	1323	77.9	34.9	-89.9	0	-21.04611748	55.18021968	310906.7919	7671669.745	40	K	277.3	765.275	310906.4996	7671667.949	310907.0842	7671671.541	9.244355158	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.639462762	NA	NA	adult
20240814001A	12:23.6	638	77.8	313.9	-66.8	0	-21.04652393	55.17993594	310877.8146	7671624.408	40	K	296.84	427.885	310877.8441	7671626.249	310877.785	7671622.567	-179.0816862	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.682754322	NA	NA	adult
20240814001A	14/08/2024 05:12	1457	77.6	36.2	-90	0	-21.04612756	55.18038154	310923.6279	7671668.821	40	K	497.39	652.33	310923.263	7671666.994	310923.9928	7671670.647	11.29913116	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.724833834	NA	NA	adult
20240814001A	12:23.6	638	77.8	313.9	-66.8	0	-21.04649459	55.17990327	310874.3819	7671627.618	40	K	309.87	378.655	310874.2591	7671629.592	310874.5047	7671625.643	176.4411445	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.956721451	NA	NA	adult
20240814001A	12:24.6	666	77.8	314.5	-66.8	0	-21.04609205	55.18064495	310950.961	7671673.065	40	K	1509.01	713.325	310951.3095	7671675.068	310950.6125	7671671.061	-170.1327573	Aug-14th-2024-09-09AM-Flight-Airdata	4.067535338	NA	4.067535338	NA	adult
20240814001A	12:24.6	666	77.8	314.5	-66.8	0	-21.04610894	55.18069885	310956.5844	7671671.259	40	K	1564.96	788.635	310961.7509	7671669.63	310951.4178	7671672.887	-72.50604745	Aug-14th-2024-09-09AM-Flight-Airdata	10.83415888	NA	NA	10.83415888	adult
20240814001A	12:33.2	924	77.9	37.1	-66.8	0	-21.04646918	55.18085086	310972.8383	7671631.555	40	K	1509.125	771.865	310978.408	7671630.498	310967.2686	7671632.612	-79.25722503	Aug-14th-2024-09-09AM-Flight-Airdata	11.33815681	NA	NA	11.33815681	adult
20240814001A	12:33.2	924	77.9	37.1	-66.8	0	-21.04645838	55.18079183	310966.6893	7671632.681	40	K	1431.705	812.925	310967.2623	7671634.508	310966.1164	7671630.854	-162.5853542	Aug-14th-2024-09-09AM-Flight-Airdata	3.829047324	NA	3.829047324	NA	adult
20240814001A	12:36.4	1016	77.9	35	-87.9	0	-21.04646374	55.18083875	310971.5734	7671632.143	40	K	1491.41	401.89	310972.1492	7671633.957	310970.9977	7671630.329	-162.3903009	Aug-14th-2024-09-09AM-Flight-Airdata	3.806173867	NA	3.806173867	NA	adult
20240814001A	12:36.4	1016	77.9	35	-87.9	0	-21.04647386	55.18089641	310977.5791	7671631.091	40	K	1573.055	366.34	310983.136	7671629.979	310972.0223	7671632.202	-78.68735812	Aug-14th-2024-09-09AM-Flight-Airdata	11.33388722	NA	NA	11.33388722	adult
20240814001A	12:43.2	1221	78	35	-89.9	0	-21.04647559	55.1809815	310986.4254	7671631	40	K	1625.49	575.025	310987.0041	7671632.938	310985.8466	7671629.063	-163.3679584	Aug-14th-2024-09-09AM-Flight-Airdata	4.043870077	NA	4.043870077	NA	adult
20240814001A	12:21.2	561	78	313.9	-55.9	0	-21.04610019	55.18059572	310945.8546	7671672.105	40	K	1445.49	644	310946.1481	7671674.181	310945.5611	7671670.029	-171.9538098	Aug-14th-2024-09-09AM-Flight-Airdata	4.193646179	NA	4.193646179	NA	adult
20240814001A	12:21.2	561	78	313.9	-55.9	0	-21.04611446	55.18064712	310951.2146	7671670.586	40	K	1498.28	700.605	310956.3188	7671669.129	310946.1105	7671672.043	-74.06798286	Aug-14th-2024-09-09AM-Flight-Airdata	10.61605333	NA	NA	10.61605333	adult
20240814002A	13:11.4	2070	78	54.1	-89.9	0	-21.04599025	55.1806398	310950.2967	7671684.329	40	K	600.2	341.01	310949.8295	7671682.551	310950.764	7671686.107	14.72438548	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.676720888	NA	NA	adult
20240814002A	13:01.6	1776	77.9	46.6	-90	0	-21.04598489	55.18050961	310936.7587	7671684.768	40	K	487.25	431.5	310936.5042	7671682.934	310937.0133	7671686.603	7.899401867	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.704142058	NA	NA	adult
20240814002A	12:58.6	1686	77.8	46.6	-90	0	-21.0459728	55.18040528	310925.8995	7671685.984	40	K	356.93	532.145	310925.6243	7671684.112	310926.1747	7671687.855	8.364883162	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.783222959	NA	NA	adult
20240814002A	14/08/2024 05:12	1186	78	35	-90	0	-21.04601288	55.18016918	310901.4117	7671681.266	40	K	118.01	677.67	310901.1318	7671679.387	310901.6916	7671683.145	8.475198564	Aug-14th-2024-09-09AM-Flight-Airdata	NA	3.798658224	NA	NA	adult
20240814002A	12:23.8	640	77.8	313.9	-66.8	0	-21.04636191	55.17994864	310878.9306	7671642.361	40	K	502.46	317.84	310879.1041	7671644.412	310878.757	7671640.311	-175.1633023	Aug-14th-2024-09-09AM-Flight-Airdata	NA	4.116152385	NA	NA	adult
20240814002A	12:30.4	839	77.9	30.4	-66.8	0	-21.04632169	55.18071688	310958.7269	7671647.726	40	K	1213.725	739.665	310959.327	7671649.296	310958.1268	7671646.156	-159.0837889	Aug-14th-2024-09-09AM-Flight-Airdata	3.361903446	NA	3.361903446	NA	adult
20240814002A	12:30.4	839	77.9	30.4	-66.8	0	-21.04633105	55.18076751	310964.0017	7671646.749	40	K	1288.32	713.605	310969.0038	7671645.751	310958.9995	7671647.747	-78.72149337	Aug-14th-2024-09-09AM-Flight-Airdata	10.20128869	NA	NA	10.20128869	adult
20240814002A	12:47.2	1340	77.8	31.1	-89.9	0	-21.04634423	55.18089326	310977.0879	7671645.439	40	K	1389.36	508.865	310977.4226	7671647.158	310976.7533	7671643.72	-168.9826774	Aug-14th-2024-09-09AM-Flight-Airdata	3.50249317	NA	3.50249317	NA	adult
20240814002A	12:49.8	1418	77.6	28.1	-90	0	-21.04635151	55.18096538	310984.5933	7671644.719	40	K	1497.465	486.91	310989.1672	7671643.344	310980.0194	7671646.094	-73.26764848	Aug-14th-2024-09-09AM-Flight-Airdata	9.552256888	NA	NA	9.552256888	adult
20240814002A	14/08/2024 05:12	1514	77.7	39.4	-89.9	0	-21.04640321	55.18095654	310983.739	7671638.984	40	K	1519.85	462.42	310988.6455	7671637.501	310978.8326	7671640.468	-73.17732198	Aug-14th-2024-09-09AM-Flight-Airdata	10.25162326	NA	NA	10.25162326	adult
20240814002A	14/08/2024 05:12	1514	77.7	39.4	-89.9	0	-21.04638805	55.18090924	310978.8044	7671640.606	40	K	1446.79	488.6	310979.4206	7671642.308	310978.1882	7671638.904	-160.1002375	Aug-14th-2024-09-09AM-Flight-Airdata	3.62069225	NA	3.62069225	NA	adult
20240814002A	14/08/2024 05:12	1697	77.9	46.6	-90	0	-21.0464178	55.18094442	310982.4975	7671637.355	40	K	1508.025	424.41	310983.2153	7671638.91	310981.7798	7671635.799	-155.2263637	Aug-14th-2024-09-09AM-Flight-Airdata	3.425824578	NA	3.425824578	NA	adult
