name,time,frame,height,yaw,pitch,roll,lat,lon,east,north,zone.number,zone.letter,image_x,image_y,start_east,start_north,end_east,end_north,heading,project,length,flukeprint_width,fluke_span,body_length,age_class
20240730001J,2024-07-30 11:09:15.500000,1002,81.6,251,-89.9,0,-21.1352583245563,55.2668974116613,320023.02529925,7661901.15019911,40,K,423.55,443.855,320023.976138587,7661901.37894646,320022.074459913,7661900.92145176,-103.526832937697,Jul-30th-2024-03-02PM-Flight-Airdata,NA,1.95593537171656,NA,NA,calf
20240730001J,2024-07-30 11:09:15.500000,1002,81.6,251,-89.9,0,-21.1352824624278,55.2669079841284,320024.152619921,7661898.48982246,40,K,380.755,446.755,320025.0571627,7661898.86002283,320023.248077141,7661898.1196221,-112.257712132564,Jul-30th-2024-03-02PM-Flight-Airdata,NA,1.95473368703272,NA,NA,calf
20240730001J,2024-07-30 11:09:18.500000,1094,81.5,270.2,-89.9,0,-21.1352930225788,55.2668205066036,320015.079060907,7661897.22155029,40,K,357.545,501.875,320015.835520426,7661897.66379856,320014.322601388,7661896.77930201,-120.31180031413,Jul-30th-2024-03-02PM-Flight-Airdata,NA,1.75250054431977,NA,NA,calf
20240730001A,2024-07-30 11:11:24.900000,4883,81.9,333.7,-89.9,0,-21.1347533957697,55.2671696551233,320050.69351789,7661957.36047581,40,K,1384.51,525.09,320047.675688666,7661960.45291515,320053.711347113,7661954.26803647,135.699581767574,Jul-30th-2024-03-02PM-Flight-Airdata,8.64186885177235,NA,NA,8.64186885177235,adult
20240730001A,2024-07-30 11:11:24.500000,4868,81.9,333.5,-90,0,-21.1347447610993,55.2671489643069,320048.53392176,7661958.29299583,40,K,1362.75,500.43,320045.475070776,7661961.22986694,320051.592772743,7661955.35612473,133.834507640749,Jul-30th-2024-03-02PM-Flight-Airdata,8.48098608072088,NA,NA,8.48098608072088,adult
20240730001A,2024-07-30 11:11:26.700000,4935,81.8,333.7,-90,0,-21.1347388305112,55.267230084709,320056.952788078,7661959.04149519,40,K,1476.625,539.59,320054.355868253,7661962.48010633,320059.549707904,7661955.60288404,142.93904128875,Jul-30th-2024-03-02PM-Flight-Airdata,8.61812953877176,NA,NA,8.61812953877176,adult
20240730001A,2024-07-30 11:11:26.700000,4935,81.8,333.7,-90,0,-21.1347738339039,55.2672584654166,320059.942980419,7661955.19834697,40,K,1490.665,603.335,320058.72693107,7661953.9308703,320061.159029767,7661956.46582364,43.8137238908122,Jul-30th-2024-03-02PM-Flight-Airdata,3.51298911690036,NA,3.51298911690036,NA,adult
20240730001A,2024-07-30 11:11:25.700000,4907,81.9,333.7,-90,0,-21.1347863284941,55.2672357432157,320057.597899991,7661953.78929941,40,K,1450.795,606.475,320056.329635345,7661952.64306821,320058.866164636,7661954.93553062,47.8933810718405,Jul-30th-2024-03-02PM-Flight-Airdata,3.41897129866777,NA,3.41897129866777,NA,adult
20240730001A,2024-07-30 11:11:28.900000,4999,81.7,333.7,-89.9,0,-21.1346507227092,55.2671836954537,320052.02790323,7661968.74354577,40,K,1474.92,395.23,320050.471868247,7661967.90272006,320053.583938213,7661969.58437148,61.6147970082647,Jul-30th-2024-03-02PM-Flight-Airdata,3.53736214711477,NA,3.53736214711477,NA,adult
20240730001A,2024-07-30 11:11:32.700000,5114,81.4,333.7,-89.9,0,-21.1347666220597,55.2672250588984,320056.464315528,7661955.95893714,40,K,1452.43,573.995,320054.857267235,7661955.09796834,320058.07136382,7661956.81990594,61.8200228632041,Jul-30th-2024-03-02PM-Flight-Airdata,3.64629756582548,NA,3.64629756582548,NA,adult
20240730001J,2024-07-30 11:09:05.100000,695,81.6,219.3,-90,0,-21.1347706395743,55.2665443327464,319985.761708999,7661954.74273808,40,K,1488.22,445.305,319984.654808191,7661957.03299491,319986.868609808,7661952.45248124,154.205122628786,Jul-30th-2024-03-02PM-Flight-Airdata,5.08743777555881,NA,NA,5.08743777555881,calf
20240730001J,2024-07-30 11:09:08.500000,796,81.6,221.6,-90,0,-21.1347757449859,55.26656417395,319987.828795448,7661954.19999522,40,K,1455.685,437.545,319987.142051234,7661953.86738587,319988.515539661,7661954.53260456,64.1578008591274,Jul-30th-2024-03-02PM-Flight-Airdata,1.52610168877404,NA,1.52610168877404,NA,calf
20240730001J,2024-07-30 11:09:09.300000,821,81.6,225.1,-89.9,0,-21.1347593620627,55.2665775016976,319989.193365435,7661956.02889135,40,K,1452.595,441.915,319988.521893842,7661955.56265427,319989.864837028,7661956.49512843,55.2257745814709,Jul-30th-2024-03-02PM-Flight-Airdata,1.63493255586061,NA,1.63493255586061,NA,calf
20240730001J,2024-07-30 11:09:15.500000,1001,81.6,251,-89.9,0,-21.134668058724,55.2666838842253,320000.13309415,7661966.2578604,40,K,1445.68,438.375,319999.386812016,7661965.91948887,320000.879376284,7661966.59623193,65.6100011073203,Jul-30th-2024-03-02PM-Flight-Airdata,1.63881947357903,NA,1.63881947357903,NA,calf
20240730001J,2024-07-30 11:09:23.100000,1231,81.5,284.2,-89.9,0,-21.1346066433335,55.2668408153058,320016.359454735,7661973.23514415,40,K,1462.215,401.265,320015.593181894,7661973.11011909,320017.125727576,7661973.36016922,80.7332761075268,Jul-30th-2024-03-02PM-Flight-Airdata,1.55281078521373,NA,1.55281078521373,NA,calf
20240730001J,2024-07-30 11:09:08.700000,798,81.6,222.4,-90,0,-21.1347515006688,55.2665539718875,319986.739811348,7661956.87257459,40,K,1491.645,448.245,319985.395091943,7661958.93426106,319988.084530753,7661954.81088812,146.885903601958,Jul-30th-2024-03-02PM-Flight-Airdata,4.92293464121275,NA,NA,4.92293464121275,calf
20240730001J,2024-07-30 11:09:22.700000,1222,81.5,284.2,-90,0,-21.1345858017351,55.2668354654892,320015.778591057,7661975.53650133,40,K,1492.48,384.45,320015.08409808,7661977.93555748,320016.473084034,7661973.13744517,163.855014383252,Jul-30th-2024-03-02PM-Flight-Airdata,4.99511398148526,NA,NA,4.99511398148526,calf
20240730001J,2024-07-30 11:09:26.900000,1346,81.5,295,-89.9,0,-21.1346040388518,55.2668738137475,320019.783881823,7661973.56088691,40,K,1449.17,356.88,320018.896768102,7661975.95776053,320020.670995544,7661971.16401328,159.689839426853,Jul-30th-2024-03-02PM-Flight-Airdata,5.11154533852433,NA,NA,5.11154533852433,calf
20240730004J,2024-07-30 11:47:06.400000,12417,87.5,242.4,-86,0,-21.1345751113721,55.2673406922844,320068.243971484,7661977.29251575,40,K,449.655,685.365,320067.662255526,7661978.27379753,320068.825687441,7661976.31123397,149.340014249383,Jul-30th-2024-03-39PM-Flight-Airdata,NA,2.28149721917883,NA,NA,calf
20240730004J,2024-07-30 11:48:30.600000,14941,87.2,277.1,-90,0,-21.1343602752065,55.2670370555361,320036.445526508,7662000.7334806,40,K,583.1,614.29,320037.354162308,7662001.04352316,320035.536890708,7662000.42343804,-108.840546163805,Jul-30th-2024-03-39PM-Flight-Airdata,NA,1.92015145767316,NA,NA,calf
20240730004J,2024-07-30 11:47:06.400000,12417,87.5,242.4,-86,0,-21.1345980638006,55.2672862960322,320062.621508334,7661974.68977463,40,K,456.19,607.035,320062.065797722,7661975.6267528,320063.177218947,7661973.75279645,149.328324578737,Jul-30th-2024-03-39PM-Flight-Airdata,NA,2.17875413247237,NA,NA,calf
20240730004J,2024-07-30 11:48:46.800000,15431,87,277.1,-90,0,-21.134252178279,55.2669323853926,320025.442783186,7662012.58252613,40,K,487.375,492.45,320026.357890973,7662012.98899624,320024.5276754,7662012.17605603,-113.949706159484,Jul-30th-2024-03-39PM-Flight-Airdata,NA,2.0026384669084,NA,NA,calf
20240730004J,2024-07-30 11:48:59.200000,15800,87,300.9,-90,0,-21.1341358327308,55.2667851453251,320010.008276989,7662025.29654646,40,K,533.06,421.375,320010.852186153,7662025.69774527,320009.164367825,7662024.89534766,-115.426657656451,Jul-30th-2024-03-39PM-Flight-Airdata,NA,1.86884259444918,NA,NA,calf
20240730001A,2024-07-30 11:48:18.400000,14578,87.2,254.9,-90,0,-21.1345080340041,55.2671560347457,320048.982446686,7661984.50958795,40,K,399.62,604.14,320050.877815413,7661983.88419384,320047.087077958,7661985.13498207,-71.7392245304338,Jul-30th-2024-03-39PM-Flight-Airdata,NA,3.99176172371221,NA,NA,adult
20240730001A,2024-07-30 11:48:28.600000,14885,87.2,277.1,-90,0,-21.1344181545306,55.2670374519514,320036.556605172,7661994.32598147,40,K,534.52,620.82,320038.564904548,7661994.65412672,320034.548305796,7661993.99783623,-99.2798165553873,Jul-30th-2024-03-39PM-Flight-Airdata,NA,4.06986274284114,NA,NA,adult
20240730001A,2024-07-30 11:48:44.800000,15370,87,277.1,-90,0,-21.1342784232023,55.2669538152213,320027.700418972,7662009.70117579,40,K,471.415,520.73,320029.728407139,7662010.28148481,320025.672430805,7662009.12086677,-105.968478993476,Jul-30th-2024-03-39PM-Flight-Airdata,NA,4.21876501333565,NA,NA,adult
20240730001A,2024-07-30 11:49:01,15857,87,304.7,-89.9,0,-21.134131983215,55.2668093608859,320012.518923762,7662025.75017715,40,K,549.75,471.415,320014.626619242,7662026.1802995,320010.411228281,7662025.3200548,-101.534109543265,Jul-30th-2024-03-39PM-Flight-Airdata,NA,4.30227171310865,NA,NA,adult
20240730001A,2024-07-30 11:49:11.400000,16163,86.9,326.8,-83.8,0,-21.1339878997166,55.2666943510277,320000.3986788,7662041.57164426,40,K,530.165,481.565,320002.518321787,7662041.56267652,319998.279035813,7662041.580612,-89.7575956307348,Jul-30th-2024-03-39PM-Flight-Airdata,NA,4.23932391397075,NA,NA,adult
20240730004J,2024-07-30 11:49:43.600000,17131,87.1,317.6,-82.4,0,-21.134166183056,55.2667656746106,320008.022493167,7662021.91432897,40,K,446.03,691.89,320008.905253446,7662022.41666017,320007.139732889,7662021.41199778,-119.641866471388,Jul-30th-2024-03-39PM-Flight-Airdata,NA,2.03135652716718,NA,NA,calf
20240730004J,2024-07-30 11:46:57.800000,12159,90.9,242.4,-86,0,-21.1339825859732,55.2669769790605,320029.749169504,7662042.48021917,40,K,1451.65,509.925,320027.270854806,7662041.42919572,320032.227484202,7662043.53124262,67.0187834116504,Jul-30th-2024-03-39PM-Flight-Airdata,5.38393686110945,NA,NA,5.38393686110945,calf
20240730004J,2024-07-30 11:48:54.600000,15664,90,294.4,-89.9,0,-21.1335638656415,55.2671023174266,320042.262544987,7662088.97968989,40,K,1520.27,425.68,320041.768200177,7662091.34564675,320042.756889798,7662086.61373303,168.198360177078,Jul-30th-2024-03-39PM-Flight-Airdata,4.83409915491304,NA,NA,4.83409915491304,calf
20240730001A,2024-07-30 11:48:50,15524,90,283.5,-89.9,0,-21.13354974923,55.2670660571539,320038.479089261,7662090.50146479,40,K,1541.675,477.46,320037.067935295,7662096.78217137,320039.890243227,7662084.22075821,167.337027099605,Jul-30th-2024-03-39PM-Flight-Airdata,12.8745688309552,NA,NA,12.8745688309552,adult
20240730001A,2024-07-30 11:48:05.400000,14189,90.3,247.7,-90,0,-21.133858519706,55.2669275682293,320024.466963024,7662056.15988123,40,K,1438.185,567.875,320024.235623079,7662062.57506683,320024.698302969,7662049.74469563,177.934734519591,Jul-30th-2024-03-39PM-Flight-Airdata,12.8387109065294,NA,NA,12.8387109065294,adult
20240730001A,2024-07-30 11:48:23.200000,14721,90.1,277,-90,0,-21.1337385370993,55.2671187985517,320044.185402804,7662069.66010107,40,K,1604.27,591.815,320044.139931505,7662076.10818748,320044.230874103,7662063.21201466,179.595962246908,Jul-30th-2024-03-39PM-Flight-Airdata,12.8964934824501,NA,NA,12.8964934824501,adult
20240730001A,2024-07-30 11:49:04.200000,15953,89.9,314.9,-90,0,-21.1335298858519,55.2672207536074,320054.52365224,7662092.87585345,40,K,1586.855,321.29,320052.904621159,7662099.23363322,320056.142683321,7662086.51807368,165.713088789335,Jul-30th-2024-03-39PM-Flight-Airdata,13.1213757303557,NA,NA,13.1213757303557,adult
20240730004J,2024-07-30 11:46:58,12165,91,242.4,-86,0,-21.1339831401819,55.2669724676886,320029.281237322,7662042.41374955,40,K,1452.215,505.44,320026.835471467,7662041.41599863,320031.727003177,7662043.41150047,67.8069816241775,Jul-30th-2024-03-39PM-Flight-Airdata,5.28290734856545,NA,NA,5.28290734856545,calf
20240730004J,2024-07-30 11:47:00.800000,12253,91.4,242.4,-86,0,-21.1339966656233,55.2669430559538,320026.242541339,7662040.88299046,40,K,1450.435,474.44,320026.685968731,7662040.18895408,320025.799113948,7662041.57702684,-32.5749517962283,Jul-30th-2024-03-39PM-Flight-Airdata,1.64719682658046,NA,1.64719682658046,NA,calf
20240730004J,2024-07-30 11:48:57,15735,90.1,300.2,-89.9,0,-21.1335826392486,55.2671362327956,320045.808055487,7662086.939649,40,K,1503.47,423.43,320044.968411585,7662086.75016219,320046.647699389,7662087.12913581,77.2827995846134,Jul-30th-2024-03-39PM-Flight-Airdata,1.7215192521021,NA,1.7215192521021,NA,calf
20240730001A,2024-07-30 11:48:57,15735,90.1,300.2,-89.9,0,-21.1335979322346,55.2671702708878,320049.362109336,7662085.28509368,40,K,1508.33,470.79,320047.202707567,7662084.75158497,320051.521511106,7662085.81860238,76.1222340261632,Jul-30th-2024-03-39PM-Flight-Airdata,4.44866161473456,NA,4.44866161473456,NA,adult
20240730001A,2024-07-30 11:48:50,15524,90,283.5,-89.9,0,-21.1336110340617,55.2670819300674,320040.201843251,7662083.73447057,40,K,1461.365,516.745,320037.981815467,7662083.25653055,320042.421871034,7662084.21241058,77.8504800343803,Jul-30th-2024-03-39PM-Flight-Airdata,4.54178379793958,NA,4.54178379793958,NA,adult
20240730001A,2024-07-30 11:48:05.400000,14189,90.3,247.7,-90,0,-21.1339218760422,55.2669272548698,320024.510934516,7662049.14520576,40,K,1352.675,536.17,320022.343897814,7662049.12892151,320026.677971218,7662049.16149001,89.5694575948632,Jul-30th-2024-03-39PM-Flight-Airdata,4.33419577044607,NA,4.33419577044607,NA,adult
20240730001A,2024-07-30 11:49:16.400000,16314,89.9,335.4,-75.2,0,-21.133547637345,55.2672979710517,320062.565777917,7662090.99802775,40,K,1521.08,487.6,320060.439329498,7662090.60220504,320064.692226337,7662091.39385046,79.45549325749,Jul-30th-2024-03-39PM-Flight-Airdata,4.3259489120186,NA,4.3259489120186,NA,adult
20240730004J,2024-07-30 11:48:05.800000,14200,90.4,247.7,-90,0,-21.1338840484728,55.2668887049503,320020.461018637,7662053.28949642,40,K,1415.02,511.07,320019.71080755,7662053.66435364,320021.211229725,7662052.91463919,116.549877347838,Jul-30th-2024-03-39PM-Flight-Airdata,1.67730094498285,NA,1.67730094498285,NA,calf
20240730004J,2024-07-30 11:48:04.600000,14162,90.4,247.7,-90,0,-21.133888749275,55.2668885729037,320020.452980453,7662052.76891054,40,K,1436.47,504.8,320019.609164643,7662052.97457186,320021.296796263,7662052.56324922,103.697513026525,Jul-30th-2024-03-39PM-Flight-Airdata,1.73703390706189,NA,1.73703390706189,NA,calf
20240730004J,2024-07-30 11:48:42.800000,15308,90,277.1,-89.9,0,-21.1336354198265,55.2670188093814,320033.67485756,7662080.96314921,40,K,1446.19,488.81,320032.885733287,7662080.67622152,320034.463981833,7662081.2500769,70.018598808213,Jul-30th-2024-03-39PM-Flight-Airdata,1.67933869897147,NA,1.67933869897147,NA,calf
20240730003J,2024-07-30 12:31:39.900000,10034,72.9,293.4,-13.4,0,-21.1302861916939,55.2631725596092,319630.105566698,7662447.40113515,40,K,388.785,729.075,319631.208155468,7662449.32053751,319629.002977928,7662445.4817328,-150.125053803572,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.78215,NA,NA,calf
20240730003J,2024-07-30 12:32:00.700000,10656,73.2,87.6,-13.4,0,-21.1290971307433,55.2673363942709,320061.183514348,7662583.76679012,40,K,326.7,733.5,320060.618066133,7662581.37411499,320061.748962562,7662586.15946524,13.2964570908766,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.74945,NA,NA,calf
20240730003J,2024-07-30 12:32:00.700000,10656,73.2,87.6,-13.4,0,-21.1292917743728,55.2669555516665,320021.858680325,7662561.7859552,40,K,329.12,853.06,320022.123741309,7662560.2327627,320021.59361934,7662563.33914769,-9.68454896235911,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.8312,NA,NA,calf
20240730004A,2024-07-30 12:32:00.700000,10656,73.2,87.6,-13.4,0,-21.1292478123548,55.2672007827958,320047.278852202,7662566.93089545,40,K,390.41,772.05,320048.110292882,7662562.88513183,320046.447411522,7662570.97665906,-11.6131086930766,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.0875,NA,NA,adult
20240730004A,2024-07-30 12:32:16.300000,11127,72.5,85.1,-13.4,0,-21.1288213801045,55.268090213144,320139.153370322,7662615.14937029,40,K,361.22,842.11,320138.906502682,7662610.81441716,320139.400237962,7662619.48432343,3.25936924290366,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.3491,NA,NA,adult
20240730003J,2024-07-30 12:32:20.100000,11236,72.5,281.5,-13.4,0,-21.1302776099121,55.2639894304008,319714.946740773,7662449.27854369,40,K,354.525,563.72,319714.925344975,7662452.36883469,319714.96813657,7662446.18825268,179.603315903736,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.81485,NA,NA,calf
20240730003J,2024-07-30 12:32:42.700000,11915,72.5,274.3,-13.4,0,-21.1300994400081,55.2655404310435,319875.83983401,7662470.76360203,40,K,356.105,844.3,319876.500131934,7662472.56564252,319875.179536086,7662468.96156154,-159.876316819077,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.74945,NA,NA,calf
20240730004A,2024-07-30 12:33:41.700000,13685,72.3,267.9,-44.6,0,-21.1299004075085,55.2663581988871,319960.544172218,7662493.72597045,40,K,448.785,739.22,319959.9489984,7662496.02107051,319961.139346036,7662491.4308704,165.462085810369,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.43085,NA,NA,adult
20240730004A,2024-07-30 12:36:50.100000,19330,72.9,336.9,-74,0,-21.1312950266384,55.2618690267376,319495.924307624,7662334.22994133,40,K,483.81,746.51,319497.48942593,7662335.05583008,319494.359189317,7662333.40405258,-117.819918478203,Jul-30th-2024-04-25PM-Flight-Airdata,NA,3.7932,NA,NA,adult
20240730004A,2024-07-30 12:37:30.900000,20551,72.7,337,-18.3,0,-21.1302749349776,55.2609850232137,319402.863855306,7662446.1619833,40,K,429.805,699.08,319407.564132036,7662447.69613584,319398.163578576,7662444.62783076,-108.076486707142,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.6107,NA,NA,adult
20240730003J,2024-07-30 12:37:30.900000,20551,72.7,337,-18.3,0,-21.1301957430357,55.2607832172202,319381.80548571,7662454.70007312,40,K,364.865,653.84,319384.205738868,7662455.14157131,319379.405232552,7662454.25857493,-100.422382318818,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.8966,NA,NA,calf
20240730010J,2024-07-30 12:28:26.900000,4250,72.9,326.8,-79.9,0,-21.1311084142063,55.2621336718797,319523.1878779,7662355.19095689,40,K,421.37,503.905,319524.126965876,7662355.56429733,319522.248789923,7662354.81761645,-111.680611664209,Jul-30th-2024-04-25PM-Flight-Airdata,NA,2.02115740268268,NA,NA,calf
20240730010J,2024-07-30 12:28:19.900000,4040,72.8,324.6,-89.9,0,-21.1311584867933,55.2621745651279,319527.496233201,7662349.69376215,40,K,419.925,385.9,319528.268148642,7662349.81645503,319526.72431776,7662349.57106927,-99.0313855140721,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.56321078646775,NA,NA,calf
20240730010J,2024-07-30 12:28:25.700000,4216,72.9,326.8,-83.4,0,-21.1311339515957,55.2621570239208,319525.644458147,7662352.39018312,40,K,424.985,490.15,319526.430119723,7662352.72594966,319524.858796572,7662352.05441658,-113.140308410972,Jul-30th-2024-04-25PM-Flight-Airdata,NA,1.70880458858838,NA,NA,calf
20240730010A,2024-07-30 12:27:46.300000,3031,51.5,324.6,-89.9,0,-21.131287256423,55.2624948082889,319560.916865617,7662335.80117907,40,K,538.14,681.015,319562.728923409,7662337.28714096,319559.104807824,7662334.31521717,-129.353161246263,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.68684806768826,NA,NA,adult
20240730010A,2024-07-30 12:27:48.700000,3102,51.5,324.6,-89.9,0,-21.1312311170712,55.2624395826455,319555.112426988,7662341.95376633,40,K,511.3,501.88,319556.66509804,7662343.30860946,319553.559755936,7662340.59892321,-131.107581339068,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.12135283045454,NA,NA,adult
20240730010A,2024-07-30 12:28:22.700000,4126,72.9,326.8,-89.1,0,-21.1312550347879,55.2622448770804,319534.916681121,7662339.08458597,40,K,424.28,625.9,319536.42195541,7662340.82169507,319533.411406832,7662337.34747687,-139.089765905228,Jul-30th-2024-04-25PM-Flight-Airdata,NA,4.59712897961351,NA,NA,adult
20240730003J,2024-07-30 12:40:02.300000,8995,47.4,2.82,-90,0,-21.1286683025013,55.2591096870707,319206.116256004,7662621.90309813,40,K,1365.025,408.78,319205.347660953,7662623.08783626,319206.884851055,7662620.71836,147.026638662188,Jul-30th-2024-04-25PM-Flight-Airdata,2.82442403830753,NA,NA,4.61793330263281,calf
20240730003J,2024-07-30 12:40:12.700000,9308,47.4,0.1,-90,0,-21.1287273740094,55.2591064892512,319205.855732778,7662615.35950478,40,K,1289.555,415.86,319205.088911606,7662616.53748869,319206.622553951,7662614.18152088,146.937456085419,Jul-30th-2024-04-25PM-Flight-Airdata,2.81116402882539,NA,NA,4.59625318712951,calf
20240730003J,2024-07-30 12:40:22.300000,9599,47.7,0.5,-89.9,0,-21.1286658286233,55.2590100676438,319195.765265852,7662622.06361307,40,K,1222.75,364.45,319195.279564126,7662623.43755755,319196.250967578,7662620.68966859,160.53104067523,Jul-30th-2024-04-25PM-Flight-Airdata,2.91453570773887,NA,NA,4.76526588215305,calf
20240730003J,2024-07-30 12:40:33.100000,9923,47.6,329.3,-89.9,0,-21.1285123228223,55.2589104634936,319185.232647478,7662638.94526116,40,K,1341.67,323.175,319184.441798789,7662640.14951075,319186.023496167,7662637.74101156,146.706496257779,Jul-30th-2024-04-25PM-Flight-Airdata,2.88142932209822,NA,NA,4.71113694163059,calf
20240730004A,2024-07-30 12:40:36.900000,10032,47.6,329.3,-89.9,0,-21.1284754135815,55.2589026154131,319184.372651525,7662643.02264313,40,K,1391.47,273.08,319182.553425369,7662646.34990905,319186.191877681,7662639.69537721,151.331790078707,Jul-30th-2024-04-25PM-Flight-Airdata,7.5842685367784,NA,NA,12.4002790576327,adult
20240730004A,2024-07-30 12:40:42.300000,10194,47.6,329.3,-90,0,-21.1284365079425,55.2588318175651,319176.971302176,7662647.24940236,40,K,1384.075,329.385,319175.275992328,7662650.5354307,319178.666612024,7662643.96337401,152.71013235559,Jul-30th-2024-04-25PM-Flight-Airdata,7.39514915317896,NA,NA,12.0910688654476,adult
20240730004A,2024-07-30 12:40:47.300000,10345,47.6,329.3,-90,0,-21.1284191302492,55.258802957195,319173.952338356,7662649.1404808,40,K,1373.875,332.205,319172.245632533,7662652.41853349,319175.659044179,7662645.86242812,152.496430024757,Jul-30th-2024-04-25PM-Flight-Airdata,7.39147459218259,NA,NA,12.0850609582185,adult
20240730004A,2024-07-30 12:40:06.100000,9113,47.4,330.6,-90,0,-21.1286433207148,55.2591078230702,319205.892330915,7662624.66677275,40,K,1427.365,396.61,319204.411311621,7662628.02994514,319207.373350209,7662621.30360036,156.233045679235,Jul-30th-2024-04-25PM-Flight-Airdata,7.34965214903243,NA,NA,12.016681263668,adult
20240730004A,2024-07-30 12:40:24.700000,9669,47.7,0.5,-89.9,0,-21.1286235951703,55.258991292559,319193.76376936,7662626.71801608,40,K,1320.735,358.245,319191.981023495,7662629.92197942,319195.546515226,7662623.51405273,150.90760883033,Jul-30th-2024-04-25PM-Flight-Airdata,7.33309319084415,NA,NA,11.9896073670302,adult
20240730003J,2024-07-30 12:41:10.500000,11040,47.5,327.4,-89.9,0,-21.1283177792607,55.2585976889429,319152.507047909,7662660.12764701,40,K,1340.01,503.99,319152.886642969,7662660.33437007,319152.12745285,7662659.92092396,-118.572197279943,Jul-30th-2024-04-25PM-Flight-Airdata,0.864469387638839,NA,1.4134074487895,NA,calf
20240730003J,2024-07-30 12:41:16.500000,11222,47.6,327.4,-90,0,-21.1282895621173,55.258566088117,319149.190260908,7662663.21566443,40,K,1338.1,457.235,319149.545538306,7662663.47682293,319148.83498351,7662662.95450594,-126.31898602619,Jul-30th-2024-04-25PM-Flight-Airdata,0.881874791638198,NA,1.44186528432845,NA,calf
20240730003J,2024-07-30 12:41:28.900000,11593,47.6,327.4,-89.9,0,-21.1282121782266,55.2583917459731,319130.986483465,7662671.58455243,40,K,1332.475,692.955,319131.35432795,7662671.8274076,319130.618638981,7662671.34169727,-123.433251945278,Jul-30th-2024-04-25PM-Flight-Airdata,0.881562692420823,NA,1.44135500210805,NA,calf
20240730004A,2024-07-30 12:40:31.300000,9866,47.6,329.3,-89.9,0,-21.1285467367705,55.2589517836408,319189.566537215,7662635.18223548,40,K,1388.54,448.495,319190.424130697,7662635.86891842,319188.708943732,7662634.49555255,-128.684574411506,Jul-30th-2024-04-25PM-Flight-Airdata,2.1972710688756,NA,3.59253819761161,NA,adult
20240730004A,2024-07-30 12:42:25.300000,13285,47,2.2,-89.9,0,-21.1279366603524,55.2580365708333,319093.758078024,7662701.68342966,40,K,1361.865,637.625,319094.76086426,7662702.13188624,319092.755291789,7662701.23497308,-114.094696922334,Jul-30th-2024-04-25PM-Flight-Airdata,2.19699206893717,NA,3.59208203271227,NA,adult
20240730004A,2024-07-30 12:42:46.300000,13912,47.8,332.3,-90,0,-21.127882854828,55.2579782695374,319087.636682576,7662707.57398623,40,K,1387.13,502.25,319088.584233375,7662708.17769457,319086.689131776,7662706.97027788,-122.502232633792,Jul-30th-2024-04-25PM-Flight-Airdata,2.24705699430453,NA,3.67393818568791,NA,adult
20240730003J,2024-07-30 12:42:46.300000,13912,47.8,332.3,-90,0,-21.1278747940158,55.2579534383912,319085.047543717,7662708.43814258,40,K,1339.575,456.78,319085.373278549,7662708.71452154,319084.721808884,7662708.16176362,-130.313884445788,Jul-30th-2024-04-25PM-Flight-Airdata,0.854373480722924,NA,1.39690064098198,NA,calf
20240730010J,2024-07-30 12:36:39.100000,2905,47.8,340.1,-65.5,0,-21.1307660227755,55.2624350886258,319554.082502356,7662393.44035653,40,K,1608.01,306.615,319554.342575487,7662396.76235411,319553.822429224,7662390.11835896,-175.523548459556,Jul-30th-2024-04-25PM-Flight-Airdata,4.64,NA,NA,4.64,calf
20240730010J,2024-07-30 12:37:12.100000,3897,47.8,352.5,-18.1,0,-21.1245278026701,55.2638011004386,319688.429169141,7663085.63903571,40,K,1396.355,267.9,319751.104136655,7663328.32967352,319625.754201626,7662842.94839791,-165.519718058821,Jul-30th-2024-04-25PM-Flight-Airdata,4.56,NA,NA,4.56,calf
20240730010J,2024-07-30 12:37:16.500000,4025,47.7,352.5,-18.1,0,-21.1280084336029,55.2629924355155,319608.638676851,7662699.37251063,40,K,1409.35,346.725,319628.273474115,7662769.25339836,319589.003879586,7662629.49162291,-164.305953292645,Jul-30th-2024-04-25PM-Flight-Airdata,4.52,NA,NA,4.52,calf
20240730010J,2024-07-30 12:37:18.500000,4090,47.7,352.5,-18.1,0,-21.1279001242206,55.2630252909689,319611.92048026,7662711.40099923,40,K,1412.59,342.47,319631.687570943,7662788.3949411,319592.153389578,7662634.40705735,-165.601112557011,Jul-30th-2024-04-25PM-Flight-Airdata,4.42,NA,NA,4.42,calf
